labelId,imageId
"[u'212', u'66', u'98']",11452
"[u'193', u'17', u'222', u'66', u'53', u'153', u'181', u'164', u'138']",11453
"[u'100', u'66', u'69', u'138']",11454
"[u'36', u'66', u'98', u'153', u'171', u'133']",11455
"[u'15', u'66', u'176', u'137', u'135', u'218']",11456
"[u'61', u'106', u'49', u'164']",11457
"[u'165', u'131', u'17', u'222', u'66', u'118']",11458
"[u'190', u'106', u'153', u'164', u'138']",11459
"[u'200', u'66', u'224', u'105', u'225']",11460
"[u'26', u'106', u'65', u'53', u'153', u'143', u'105', u'149']",11461
"[u'62', u'17', u'222', u'66', u'203', u'98', u'159', u'171']",11462
"[u'113', u'99', u'218']",11463
"[u'66', u'44', u'205', u'135', u'105', u'209']",11464
"[u'62', u'66', u'44', u'153', u'75', u'171', u'2']",11465
"[u'40', u'66', u'59', u'151', u'133']",11466
"[u'81', u'106']",11467
"[u'36', u'66', u'167', u'214', u'101', u'171', u'184']",11468
"[u'136', u'106', u'49', u'164']",11469
"[u'18', u'79', u'131', u'222', u'66', u'44', u'49', u'105']",11470
"[u'38', u'66', u'44', u'49', u'42', u'132', u'105', u'218']",11471
"[u'62', u'17', u'66', u'98', u'153', u'155', u'171', u'128']",11472
"[u'47', u'131', u'66', u'153', u'105', u'20']",11473
"[u'36', u'66', u'153', u'70', u'105', u'138']",11474
"[u'193', u'142', u'66', u'137', u'144', u'110', u'171']",11475
"[u'222', u'113', u'153', u'105']",11476
"[u'189', u'66', u'176', u'115', u'153', u'74', u'171', u'138']",11477
"[u'61', u'106', u'53', u'49', u'164']",11478
"[u'52', u'66', u'186', u'171', u'87']",11479
"[u'183', u'19', u'17', u'222', u'226', u'66', u'214', u'105', u'225']",11480
"[u'169', u'66', u'97']",11481
"[u'91', u'17', u'66', u'99', u'153', u'143', u'105']",11482
"[u'62', u'66', u'49', u'63']",11483
"[u'165', u'66', u'59', u'151']",11484
"[u'36', u'66', u'153', u'171', u'184']",11485
"[u'91', u'113', u'70', u'138']",11486
"[u'58', u'66', u'171', u'87']",11487
"[u'18', u'66', u'44', u'98', u'153', u'55', u'105', u'218']",11488
"[u'71', u'66', u'118', u'186', u'159', u'180']",11489
"[u'39', u'113', u'44', u'128']",11490
"[u'62', u'66', u'153', u'159', u'171', u'20']",11491
"[u'212', u'106', u'209']",11492
"[u'212', u'66', u'53', u'98']",11493
"[u'18', u'117', u'66', u'44', u'153', u'70', u'164', u'138']",11494
"[u'39', u'106']",11495
"[u'17', u'66', u'65', u'205', u'105']",11496
"[u'197', u'19', u'79', u'17', u'168', u'142', u'148', u'77', u'66']",11497
"[u'51', u'17', u'222', u'142', u'148', u'66', u'158', u'186', u'155', u'180']",11498
"[u'8', u'106']",11499
"[u'91', u'66', u'182', u'205', u'72', u'149']",11500
"[u'62', u'66', u'216', u'214', u'42', u'164', u'73']",11501
"[u'100', u'66', u'176', u'137', u'74', u'138']",11502
"[u'189', u'66', u'176']",11503
"[u'38', u'106', u'53', u'153', u'164', u'138']",11504
"[u'48', u'66', u'98', u'214', u'105', u'20']",11505
"[u'88', u'66', u'153', u'70', u'105', u'138']",11506
"[u'114', u'66', u'98', u'214', u'87']",11507
"[u'52', u'17', u'148', u'66', u'216']",11508
"[u'62', u'113', u'218']",11509
"[u'189', u'66', u'176', u'72']",11510
"[u'122', u'66', u'137', u'214', u'105', u'20']",11511
"[u'165', u'66', u'59', u'151']",11512
"[u'61', u'19', u'17', u'148', u'106', u'76', u'53', u'49', u'132', u'105']",11513
"[u'47', u'17', u'113', u'166', u'171', u'20']",11514
"[u'212', u'106']",11515
"[u'62', u'66', u'214', u'171', u'20']",11516
"[u'18', u'19', u'17', u'66', u'214', u'155', u'105', u'128']",11517
"[u'103', u'79', u'17', u'148', u'66', u'98']",11518
"[u'88', u'113', u'153', u'74', u'105', u'138']",11519
"[u'188', u'113', u'225']",11520
"[u'113', u'53', u'137', u'153', u'74', u'105', u'138']",11521
"[u'100', u'142', u'66', u'176', u'74', u'138']",11522
"[u'61', u'106', u'49', u'105', u'209']",11523
"[u'18', u'66', u'44', u'153', u'164']",11524
"[u'170', u'66', u'20']",11525
"[u'170', u'66', u'98', u'214', u'171', u'133']",11526
"[u'95', u'66', u'153', u'171', u'9']",11527
"[u'189', u'66', u'176', u'137', u'135']",11528
"[u'62', u'19', u'79', u'17', u'148', u'66', u'214', u'171', u'2']",11529
"[u'170', u'17', u'222', u'66', u'44', u'153', u'171', u'133']",11530
"[u'185', u'106', u'97']",11531
"[u'11', u'66', u'98', u'153', u'164', u'204']",11532
"[u'170', u'17', u'222', u'226', u'148', u'66', u'153', u'164', u'218']",11533
"[u'71', u'66', u'166', u'105', u'20']",11534
"[u'212', u'19', u'79', u'117', u'17', u'222', u'106', u'53', u'176']",11535
"[u'52', u'19', u'66']",11536
"[u'91', u'222', u'106', u'214', u'105', u'138']",11537
"[u'152', u'66', u'98', u'158', u'214', u'110', u'175']",11538
"[u'36', u'17', u'66', u'153', u'105', u'128']",11539
"[u'114', u'19', u'66', u'167', u'153', u'70', u'171', u'138']",11540
"[u'100', u'113', u'138']",11541
"[u'66', u'166', u'105', u'20']",11542
"[u'165', u'66', u'59', u'151']",11543
"[u'62', u'222', u'66', u'98', u'153', u'171', u'20']",11544
"[u'15', u'222', u'66', u'115', u'98']",11545
"[u'190', u'45', u'113', u'153', u'74', u'164', u'138']",11546
"[u'217', u'106', u'53', u'214', u'171', u'138']",11547
"[u'190', u'113', u'53', u'153', u'105', u'138']",11548
"[u'40', u'66', u'59']",11549
"[u'18', u'222', u'66', u'166', u'105']",11550
"[u'100', u'66', u'176', u'137', u'70', u'138']",11551
"[u'220', u'66', u'186', u'159', u'171', u'63']",11552
"[u'62', u'17', u'66', u'116', u'110', u'164', u'2']",11553
"[u'91', u'106', u'99', u'143', u'105', u'73']",11554
"[u'93', u'106', u'115', u'153', u'164', u'138']",11555
"[u'36', u'17', u'66', u'166', u'171', u'20']",11556
"[u'37', u'19', u'106', u'59']",11557
"[u'62', u'78', u'66', u'178', u'154', u'171', u'2']",11558
"[u'100', u'79', u'66', u'28', u'138']",11559
"[u'131', u'17', u'222', u'66', u'44', u'153', u'155', u'164']",11560
"[u'11', u'66', u'153', u'164', u'138']",11561
"[u'91', u'106', u'49', u'105']",11562
"[u'122', u'148', u'66', u'137', u'186', u'180', u'20']",11563
"[u'91', u'78', u'17', u'148', u'66', u'99', u'166', u'218']",11564
"[u'56', u'66', u'176', u'137', u'214', u'105', u'87']",11565
"[u'62', u'148', u'66', u'98', u'214', u'154', u'105', u'20']",11566
"[u'62', u'17', u'66', u'98', u'137', u'153', u'105', u'20']",11567
"[u'106', u'137', u'214', u'181', u'105']",11568
"[u'36', u'19', u'66', u'214', u'171', u'133']",11569
"[u'15', u'131', u'66', u'176', u'115', u'137']",11570
"[u'51', u'66', u'186', u'101']",11571
"[u'62', u'19', u'66', u'59', u'153', u'105', u'20']",11572
"[u'36', u'66', u'214', u'105', u'20']",11573
"[u'170', u'19', u'14', u'79', u'131', u'17', u'222', u'148', u'66', u'44', u'171', u'133']",11574
"[u'91', u'113', u'181']",11575
"[u'212', u'106', u'53', u'176', u'115']",11576
"[u'80', u'66', u'186', u'180']",11577
"[u'6', u'106']",11578
"[u'200', u'66', u'49', u'105']",11579
"[u'18', u'17', u'66', u'153', u'171', u'138']",11580
"[u'36', u'66', u'44', u'214', u'105', u'2']",11581
"[u'190', u'66', u'153', u'164']",11582
"[u'18', u'66', u'44', u'98', u'153', u'171', u'128']",11583
"[u'200', u'78', u'17', u'106', u'224', u'214', u'105']",11584
"[u'62', u'66', u'176', u'97', u'115', u'214', u'105', u'20']",11585
"[u'39', u'106', u'224', u'63']",11586
"[u'189', u'66']",11587
"[u'100', u'17', u'66', u'219', u'87']",11588
"[u'66', u'97', u'153', u'105', u'85']",11589
"[u'193', u'106', u'53', u'144', u'171']",11590
"[u'66', u'214', u'105', u'138']",11591
"[u'122', u'66', u'153', u'171', u'20']",11592
"[u'170', u'66', u'153', u'70', u'171', u'133']",11593
"[u'122', u'19', u'226', u'148', u'66', u'137', u'116', u'171', u'184']",11594
"[u'212', u'19', u'17', u'142', u'148', u'66', u'98', u'214', u'110', u'171', u'175']",11595
"[u'88', u'113', u'53', u'153', u'105', u'138']",11596
"[u'88', u'78', u'113', u'69', u'153', u'105', u'63']",11597
"[u'126', u'66', u'224', u'205', u'105', u'73']",11598
"[u'83', u'66', u'218']",11599
"[u'36', u'66', u'98', u'153', u'171', u'133']",11600
"[u'189', u'66', u'176', u'153', u'74', u'171', u'138']",11601
"[u'193', u'66', u'53', u'137', u'144', u'171']",11602
"[u'170', u'66', u'137', u'135', u'133']",11603
"[u'39', u'66', u'204']",11604
"[u'81', u'78', u'17', u'222', u'142', u'148', u'66', u'53']",11605
"[u'26', u'222', u'66', u'65', u'53', u'153', u'143', u'105', u'73']",11606
"[u'3', u'131', u'66', u'171']",11607
"[u'193', u'66', u'176', u'137', u'144', u'171', u'138']",11608
"[u'62', u'66', u'144', u'28', u'171', u'175']",11609
"[u'81', u'19', u'148', u'66', u'44']",11610
"[u'66', u'99', u'153', u'105']",11611
"[u'18', u'17', u'66', u'53', u'153', u'110', u'105']",11612
"[u'66', u'116', u'164']",11613
"[u'62', u'66', u'176', u'137', u'214', u'171', u'20']",11614
"[u'62', u'17', u'66', u'153', u'105', u'204']",11615
"[u'30', u'148', u'66']",11616
"[u'189', u'222', u'66', u'176', u'137', u'144', u'74', u'180', u'138']",11617
"[u'91', u'17', u'66', u'99', u'49', u'143', u'105']",11618
"[u'196', u'66', u'138']",11619
[u'66'],11620
"[u'62', u'66', u'153', u'105', u'204']",11621
"[u'170', u'66', u'167', u'171', u'184']",11622
"[u'62', u'66', u'99', u'153', u'105', u'73']",11623
"[u'170', u'19', u'78', u'17', u'222', u'226', u'66', u'147', u'176', u'214', u'154', u'171', u'2']",11624
"[u'126', u'14', u'17', u'106', u'224', u'214', u'105']",11625
"[u'66', u'116', u'171']",11626
"[u'62', u'66', u'153', u'155', u'140', u'20']",11627
"[u'62', u'66', u'153', u'171', u'20']",11628
"[u'189', u'222', u'66', u'137']",11629
"[u'88', u'113', u'153', u'105', u'138']",11630
"[u'34', u'78', u'79', u'106', u'28']",11631
"[u'193', u'66', u'153', u'110', u'105', u'63']",11632
"[u'66', u'214', u'105', u'184']",11633
"[u'212', u'106']",11634
"[u'91', u'113', u'99', u'218']",11635
"[u'122', u'66', u'147', u'137', u'153', u'171', u'20']",11636
"[u'62', u'66', u'150']",11637
"[u'62', u'66', u'166', u'164', u'20']",11638
"[u'81', u'17', u'106', u'53']",11639
"[u'62', u'168', u'66', u'150']",11640
"[u'183', u'106', u'53', u'137', u'205', u'143', u'105']",11641
"[u'100', u'17', u'66', u'99']",11642
"[u'62', u'66', u'98', u'153', u'105', u'204']",11643
"[u'91', u'106', u'49', u'171']",11644
"[u'206', u'222', u'66', u'158', u'155']",11645
"[u'52', u'66', u'166', u'20']",11646
"[u'62', u'19', u'78', u'131', u'17', u'222', u'66', u'153', u'171', u'138']",11647
"[u'17', u'148', u'106', u'214', u'105', u'73']",11648
"[u'18', u'17', u'66', u'186', u'155', u'180', u'128']",11649
"[u'170', u'222', u'66', u'155', u'171', u'133']",11650
"[u'193', u'17', u'66', u'176', u'210', u'171', u'138']",11651
"[u'17', u'222', u'66', u'176', u'137', u'7', u'105', u'87']",11652
"[u'193', u'66', u'176', u'137', u'144', u'74', u'171', u'138']",11653
"[u'62', u'66', u'98', u'153', u'171', u'87']",11654
"[u'106', u'214', u'105', u'138']",11655
"[u'5', u'117', u'66', u'144', u'171', u'138']",11656
"[u'165', u'66', u'128']",11657
"[u'66', u'99', u'153', u'143', u'105']",11658
"[u'15', u'66', u'176', u'115', u'137', u'101']",11659
"[u'32', u'17', u'66', u'97', u'214', u'105']",11660
"[u'170', u'25', u'19', u'79', u'17', u'148', u'66', u'214', u'105']",11661
"[u'48', u'222', u'66', u'137', u'116', u'105', u'20']",11662
"[u'152', u'66', u'214', u'110', u'105']",11663
"[u'122', u'17', u'66', u'98', u'137', u'153', u'105', u'204']",11664
"[u'18', u'222', u'66', u'153', u'70', u'164']",11665
"[u'62', u'66', u'214', u'175']",11666
"[u'36', u'19', u'79', u'117', u'131', u'66', u'44', u'214', u'171', u'184']",11667
"[u'223', u'17', u'66', u'99', u'73']",11668
"[u'119', u'66', u'167']",11669
"[u'48', u'66', u'158', u'166', u'154', u'171', u'2']",11670
"[u'165', u'66', u'59']",11671
"[u'190', u'66', u'53', u'137', u'153', u'164']",11672
"[u'61', u'66', u'153', u'181', u'105', u'204']",11673
"[u'18', u'222', u'66', u'7', u'164', u'128']",11674
"[u'66', u'153', u'105', u'138']",11675
"[u'61', u'17', u'148', u'66', u'53', u'49', u'132', u'105']",11676
"[u'193', u'45', u'66', u'7', u'171', u'175']",11677
"[u'37', u'106']",11678
"[u'189', u'66', u'171', u'218']",11679
"[u'189', u'19', u'17', u'222', u'66', u'176', u'137']",11680
"[u'212', u'142', u'106', u'115', u'110']",11681
[u'66'],11682
"[u'183', u'106', u'49', u'105']",11683
"[u'36', u'66', u'137', u'153', u'105', u'204']",11684
"[u'89', u'66', u'115']",11685
"[u'200', u'66', u'224', u'214', u'105', u'133']",11686
"[u'86', u'17', u'113', u'138']",11687
"[u'88', u'78', u'66', u'153', u'105', u'204']",11688
"[u'66', u'53', u'153', u'105', u'204']",11689
"[u'95', u'66', u'214', u'110', u'105', u'20']",11690
"[u'62', u'222', u'77', u'66', u'137', u'214', u'105', u'20']",11691
"[u'91', u'66', u'53', u'214', u'120', u'105', u'218']",11692
"[u'91', u'66', u'140', u'138']",11693
"[u'62', u'148', u'66', u'98', u'70', u'150']",11694
"[u'40', u'66', u'28']",11695
"[u'62', u'66', u'150']",11696
"[u'62', u'17', u'66', u'153', u'110', u'171', u'13']",11697
"[u'91', u'66', u'99', u'218']",11698
"[u'38', u'106', u'153', u'105', u'138']",11699
[u'66'],11700
"[u'30', u'17', u'113', u'105']",11701
"[u'123', u'113']",11702
"[u'183', u'66', u'49', u'90', u'105']",11703
"[u'62', u'66', u'214', u'105', u'20']",11704
"[u'18', u'66', u'116', u'171', u'184']",11705
"[u'62', u'66', u'97', u'153', u'171', u'175']",11706
"[u'36', u'66', u'176', u'137', u'210', u'74', u'171', u'9']",11707
"[u'88', u'113', u'153', u'74', u'105']",11708
"[u'61', u'19', u'17', u'222', u'148', u'106', u'53', u'49', u'105', u'138']",11709
"[u'188', u'66', u'72']",11710
"[u'62', u'113', u'153', u'110', u'171', u'87']",11711
"[u'71', u'148', u'66', u'44', u'158', u'186', u'154', u'171', u'150']",11712
"[u'189', u'66', u'176', u'137', u'74', u'171', u'138']",11713
"[u'62', u'19', u'222', u'66', u'44', u'70', u'171', u'218']",11714
"[u'122', u'19', u'17', u'142', u'148', u'66', u'166', u'154', u'105', u'20']",11715
"[u'40', u'222', u'106']",11716
"[u'38', u'17', u'106', u'53', u'49', u'105']",11717
"[u'61', u'106', u'53', u'49', u'42', u'105']",11718
"[u'61', u'66', u'214', u'105']",11719
"[u'193', u'66', u'53', u'153', u'75', u'171']",11720
"[u'32', u'25', u'66', u'105', u'73']",11721
"[u'190', u'106', u'53', u'49', u'164']",11722
"[u'15', u'66', u'176', u'137', u'135']",11723
"[u'190', u'17', u'106', u'53', u'116', u'164']",11724
"[u'17', u'222', u'142', u'113', u'153', u'159', u'105', u'2']",11725
"[u'103', u'222', u'66', u'98', u'214', u'171', u'175']",11726
"[u'62', u'113', u'67', u'153', u'171']",11727
"[u'88', u'66', u'153', u'105', u'63']",11728
"[u'51', u'17', u'66', u'158', u'186']",11729
"[u'170', u'19', u'117', u'131', u'66', u'44', u'153', u'70', u'133']",11730
"[u'91', u'131', u'17', u'66', u'153', u'105', u'218']",11731
"[u'189', u'66', u'176']",11732
"[u'66', u'214', u'105', u'138']",11733
"[u'106', u'214', u'105']",11734
"[u'15', u'66', u'176', u'137', u'135']",11735
"[u'62', u'111', u'66', u'153', u'171', u'20']",11736
"[u'36', u'66', u'53', u'153', u'171', u'184']",11737
"[u'106', u'53', u'214', u'105']",11738
"[u'32', u'17', u'106', u'105']",11739
"[u'52', u'66', u'186', u'105', u'73']",11740
"[u'22', u'66', u'159', u'138']",11741
"[u'66', u'98', u'116', u'105', u'128']",11742
"[u'106', u'214', u'105']",11743
"[u'62', u'79', u'17', u'226', u'66', u'153', u'171', u'20']",11744
"[u'19', u'222', u'226', u'148', u'66', u'97', u'153', u'75', u'105', u'73']",11745
"[u'92', u'19', u'106', u'59', u'151', u'138']",11746
"[u'189', u'66', u'176', u'137', u'135']",11747
"[u'190', u'226', u'106', u'53', u'153', u'164', u'204']",11748
"[u'109', u'66', u'69', u'105']",11749
"[u'103', u'19', u'148', u'66', u'98', u'214']",11750
"[u'119', u'66', u'53', u'63']",11751
"[u'62', u'45', u'168', u'66', u'99', u'150']",11752
"[u'91', u'106', u'49', u'105']",11753
"[u'37', u'19', u'78', u'106']",11754
"[u'91', u'66', u'99', u'49', u'143', u'105']",11755
"[u'17', u'222', u'66', u'153', u'105', u'87']",11756
"[u'36', u'19', u'66', u'59', u'49', u'164', u'184']",11757
"[u'71', u'131', u'66', u'203', u'158', u'186', u'171', u'20']",11758
"[u'183', u'66', u'105']",11759
"[u'114', u'17', u'66', u'98', u'214', u'171', u'175']",11760
"[u'160', u'17', u'66', u'98', u'153', u'110', u'105', u'87']",11761
"[u'17', u'106', u'153', u'105']",11762
"[u'220', u'222', u'66', u'186', u'180', u'150']",11763
"[u'36', u'66', u'153', u'105', u'204']",11764
"[u'100', u'66', u'42', u'138']",11765
"[u'88', u'106', u'53', u'105']",11766
"[u'95', u'66', u'214', u'171', u'138']",11767
"[u'121', u'113']",11768
"[u'100', u'66', u'69', u'218']",11769
"[u'113', u'69', u'153', u'105', u'73']",11770
"[u'188', u'222', u'66', u'98']",11771
"[u'51', u'66', u'186', u'180', u'128']",11772
"[u'18', u'66', u'176', u'137', u'153', u'105', u'128']",11773
"[u'136', u'106', u'53', u'153', u'164']",11774
"[u'62', u'148', u'66', u'186', u'180', u'20']",11775
"[u'122', u'78', u'66', u'214', u'171', u'184']",11776
"[u'48', u'17', u'66', u'137', u'153', u'171', u'20']",11777
"[u'95', u'66', u'137', u'116', u'20']",11778
"[u'78', u'66', u'214', u'171', u'87']",11779
"[u'197', u'19', u'17', u'222', u'226', u'148', u'66', u'98']",11780
"[u'148', u'66', u'53', u'214', u'105', u'128']",11781
"[u'62', u'66', u'53', u'214', u'154', u'105', u'20']",11782
"[u'18', u'66', u'44', u'214', u'171', u'184']",11783
"[u'100', u'79', u'17', u'77', u'66', u'176']",11784
"[u'62', u'17', u'66', u'153', u'70', u'164', u'184']",11785
"[u'88', u'106', u'205', u'105']",11786
"[u'18', u'222', u'66', u'44', u'214', u'105', u'133']",11787
"[u'32', u'19', u'14', u'131', u'17', u'142', u'226', u'148', u'66', u'97', u'214', u'105']",11788
"[u'217', u'79', u'17', u'106', u'112', u'171', u'149']",11789
"[u'91', u'106', u'49', u'105']",11790
"[u'89', u'17', u'66', u'137']",11791
"[u'62', u'66', u'153', u'171', u'150']",11792
"[u'62', u'222', u'66', u'98', u'153', u'55', u'171', u'184']",11793
"[u'17', u'66', u'98', u'110']",11794
"[u'62', u'17', u'142', u'66', u'137', u'153', u'154', u'105', u'133']",11795
"[u'190', u'222', u'66', u'98', u'153', u'164', u'128']",11796
"[u'170', u'66', u'59', u'151', u'133']",11797
"[u'114', u'17', u'66', u'98', u'214', u'110', u'171', u'175']",11798
"[u'193', u'17', u'222', u'66', u'144', u'72', u'171', u'87']",11799
"[u'200', u'79', u'106', u'105', u'149']",11800
"[u'62', u'66', u'70', u'75', u'150']",11801
"[u'91', u'113', u'99', u'138']",11802
"[u'113', u'176', u'98']",11803
"[u'18', u'66', u'98', u'153', u'55', u'105', u'63']",11804
"[u'91', u'19', u'106', u'59', u'151', u'105']",11805
"[u'61', u'222', u'106', u'49', u'105']",11806
"[u'169', u'106', u'59', u'151', u'218']",11807
"[u'103', u'17', u'222', u'148', u'66', u'98', u'158', u'214', u'175']",11808
"[u'202', u'19', u'222', u'66', u'59', u'116', u'180', u'225']",11809
"[u'62', u'131', u'66', u'153', u'171', u'2']",11810
"[u'141', u'106', u'97', u'153', u'181', u'105']",11811
"[u'15', u'79', u'148', u'66', u'176', u'98']",11812
"[u'106', u'97', u'205', u'105', u'73']",11813
"[u'88', u'106', u'49', u'105']",11814
"[u'183', u'106', u'158', u'205', u'28', u'105']",11815
"[u'91', u'142', u'113', u'99', u'218']",11816
"[u'66', u'65', u'143', u'105', u'73']",11817
"[u'26', u'19', u'79', u'106', u'53', u'153', u'143', u'105']",11818
"[u'60', u'66', u'138']",11819
"[u'18', u'131', u'66', u'44', u'214', u'155', u'164', u'128']",11820
"[u'211', u'106', u'53', u'178', u'42', u'171']",11821
"[u'62', u'66', u'147', u'166', u'154', u'105', u'20']",11822
"[u'122', u'66', u'214', u'105', u'20']",11823
"[u'62', u'222', u'66', u'98', u'214', u'171', u'20']",11824
"[u'88', u'106', u'224', u'214', u'105']",11825
"[u'61', u'106', u'53', u'153', u'105']",11826
"[u'217', u'106', u'153', u'181', u'171', u'138']",11827
"[u'220', u'222', u'66', u'158', u'186', u'180', u'20']",11828
"[u'36', u'66', u'97', u'153', u'105', u'20']",11829
"[u'88', u'66', u'205', u'105']",11830
"[u'91', u'79', u'17', u'106', u'53', u'73']",11831
"[u'193', u'66', u'53', u'210', u'55', u'171', u'73']",11832
"[u'122', u'222', u'66', u'98', u'214', u'70', u'105', u'20']",11833
"[u'170', u'17', u'66', u'176', u'137', u'171', u'138']",11834
"[u'61', u'106', u'53', u'49', u'105', u'138']",11835
"[u'62', u'66', u'112', u'153', u'74', u'105', u'138']",11836
"[u'91', u'17', u'148', u'66', u'214', u'105']",11837
"[u'92', u'106', u'59', u'151', u'138']",11838
"[u'126', u'19', u'148', u'66', u'224', u'105']",11839
"[u'190', u'106', u'53', u'153', u'105', u'138']",11840
"[u'114', u'66', u'98', u'167', u'110', u'171', u'175']",11841
"[u'36', u'17', u'66', u'98', u'205', u'105', u'20']",11842
"[u'122', u'148', u'66', u'214', u'171', u'175']",11843
"[u'212', u'19', u'79', u'131', u'17', u'222', u'142', u'148', u'66', u'98', u'110', u'63']",11844
"[u'92', u'106', u'59', u'151', u'63']",11845
"[u'121', u'66', u'53', u'137', u'153', u'105', u'138']",11846
"[u'169', u'66', u'59', u'153', u'151', u'105', u'87']",11847
"[u'4', u'66', u'153']",11848
"[u'18', u'66', u'44', u'153', u'164']",11849
"[u'200', u'66', u'224', u'49', u'105', u'73']",11850
"[u'185', u'106', u'63']",11851
"[u'193', u'66', u'115', u'137', u'144', u'171', u'138']",11852
"[u'62', u'78', u'66', u'153', u'105', u'133']",11853
"[u'62', u'66', u'44', u'153', u'75', u'140', u'184']",11854
"[u'62', u'66', u'59', u'116', u'164', u'63']",11855
"[u'61', u'106', u'153', u'105']",11856
"[u'62', u'17', u'66', u'99', u'153', u'171', u'20']",11857
"[u'36', u'131', u'66', u'44', u'153', u'155', u'140', u'184']",11858
"[u'62', u'17', u'222', u'66', u'116', u'164', u'204']",11859
"[u'62', u'17', u'66', u'44', u'153', u'181', u'164', u'204']",11860
"[u'91', u'106', u'205', u'105', u'73']",11861
"[u'189', u'66', u'176', u'137', u'135']",11862
"[u'62', u'106', u'203', u'153', u'105', u'138']",11863
"[u'202', u'66', u'153', u'171']",11864
"[u'18', u'66', u'44', u'214', u'164', u'128']",11865
"[u'47', u'66', u'176', u'137', u'153', u'105', u'20']",11866
"[u'170', u'66', u'166', u'70', u'128']",11867
"[u'165', u'66', u'59', u'151']",11868
"[u'61', u'222', u'66', u'44', u'49', u'105', u'128']",11869
"[u'15', u'66', u'176', u'137', u'135']",11870
"[u'62', u'66', u'153', u'171']",11871
"[u'66', u'153', u'105', u'204']",11872
"[u'189', u'131', u'66', u'176', u'137', u'135', u'218']",11873
"[u'62', u'66', u'116', u'155', u'171', u'184']",11874
"[u'187', u'17', u'222', u'226', u'106', u'115']",11875
"[u'119', u'17', u'66', u'98', u'214', u'175']",11876
"[u'51', u'66']",11877
"[u'188', u'66']",11878
"[u'15', u'66', u'176', u'137', u'214', u'171']",11879
"[u'18', u'19', u'131', u'17', u'66', u'97', u'153', u'55', u'105', u'87']",11880
"[u'222', u'113', u'53', u'137', u'49', u'171', u'128']",11881
"[u'61', u'106', u'50', u'49', u'105']",11882
"[u'66', u'53', u'153', u'155', u'135', u'105', u'63']",11883
"[u'36', u'66', u'53', u'166', u'105', u'204']",11884
"[u'62', u'66', u'98', u'214', u'101', u'171', u'87']",11885
"[u'11', u'66', u'97', u'153', u'181', u'105', u'87']",11886
"[u'91', u'17', u'66', u'65', u'49', u'143', u'105', u'73']",11887
"[u'91', u'25', u'113', u'99', u'218']",11888
"[u'62', u'17', u'222', u'66', u'98', u'153', u'105', u'63']",11889
"[u'62', u'19', u'79', u'131', u'17', u'222', u'66', u'153', u'105', u'138']",11890
"[u'62', u'222', u'66', u'176', u'137', u'153', u'74', u'171', u'138']",11891
"[u'201', u'66', u'53']",11892
"[u'62', u'66', u'98', u'153', u'171', u'218']",11893
"[u'91', u'19', u'78', u'131', u'222', u'113', u'99', u'218']",11894
"[u'38', u'106', u'153', u'105']",11895
"[u'40', u'66', u'184']",11896
"[u'52', u'113', u'214', u'105', u'133']",11897
"[u'18', u'66', u'44', u'214', u'159', u'105', u'128']",11898
"[u'62', u'222', u'66', u'137', u'116', u'171', u'184']",11899
"[u'14', u'66', u'44', u'153', u'42', u'164', u'133']",11900
"[u'11', u'66', u'44', u'153', u'140', u'87']",11901
"[u'122', u'66', u'153', u'105', u'20']",11902
"[u'79', u'17', u'222', u'148', u'66', u'205', u'110', u'105']",11903
"[u'37', u'66', u'53']",11904
"[u'61', u'106', u'49', u'105']",11905
"[u'19', u'66', u'97', u'7', u'105', u'128']",11906
"[u'62', u'66', u'214', u'105', u'204']",11907
"[u'15', u'66', u'176', u'137', u'186', u'101', u'180']",11908
"[u'62', u'131', u'66', u'137', u'153', u'155', u'105', u'20']",11909
"[u'38', u'106', u'214', u'164']",11910
"[u'114', u'17', u'66', u'176', u'98', u'214', u'110', u'171', u'175']",11911
"[u'36', u'66', u'44', u'116', u'43', u'171', u'184']",11912
"[u'136', u'106', u'53', u'49', u'164']",11913
"[u'95', u'66', u'153', u'171', u'20']",11914
"[u'36', u'66', u'153', u'171', u'184']",11915
"[u'18', u'66', u'98', u'214', u'181', u'105', u'20']",11916
"[u'17', u'222', u'66', u'98', u'205', u'155', u'171', u'20']",11917
"[u'92', u'17', u'222', u'66', u'59', u'151', u'105']",11918
"[u'193', u'19', u'222', u'66', u'137', u'153', u'171']",11919
"[u'106', u'205', u'105']",11920
"[u'15', u'79', u'117', u'66', u'137']",11921
"[u'36', u'19', u'131', u'17', u'222', u'66', u'44', u'153', u'171', u'204']",11922
"[u'37', u'19', u'14', u'78', u'79', u'17', u'148', u'106']",11923
"[u'47', u'66', u'186', u'154', u'171', u'20']",11924
"[u'91', u'66', u'99', u'218']",11925
"[u'66', u'214', u'171', u'128']",11926
"[u'91', u'106', u'28', u'105']",11927
"[u'32', u'66', u'214', u'28', u'105', u'138']",11928
"[u'190', u'17', u'222', u'106', u'53', u'49', u'164']",11929
"[u'36', u'66', u'153', u'171', u'184']",11930
"[u'47', u'66', u'153', u'70', u'171', u'138']",11931
"[u'227', u'19', u'131', u'17', u'142', u'66', u'176']",11932
"[u'89', u'17', u'66', u'176', u'115']",11933
"[u'174', u'66', u'138']",11934
"[u'122', u'17', u'148', u'66', u'98', u'186', u'171', u'20']",11935
